973	90	1009	205
939	117	976	203
878	123	916	204
845	89	885	204
802	103	845	196
761	91	803	204
727	110	769	201
608	95	646	201
575	118	612	200
542	119	581	203
483	124	521	199
452	121	488	201
419	122	458	199
338	92	385	198
303	90	344	202
261	89	304	200
222	92	266	201
189	88	229	201
158	118	196	202
122	92	162	201
82	92	122	200
42	75	85	197
6	114	49	203
976	228	1021	360
879	229	930	357
784	236	837	377
742	231	786	377
693	229	745	379
603	229	658	376
551	229	603	381
459	229	509	361
409	228	466	366
362	228	417	369
310	230	368	373
274	231	317	343
231	236	275	347
184	229	229	347
88	226	139	363
45	225	92	369
2	227	42	381
973	598	1019	714
934	608	982	712
788	610	831	713
749	607	794	709
719	645	758	711
685	624	727	708
638	589	685	709
557	612	598	711
477	601	521	711
434	604	476	708
344	576	401	713
317	620	359	718
284	606	324	711
246	623	286	713
209	608	251	714
164	598	207	713
126	603	166	711
59	567	120	716
