413	644	464	681
417	622	479	661
275	592	331	628
0	443	62	486
59	497	119	534
94	522	149	559
143	545	197	581
187	564	244	598
232	576	283	612
298	574	356	610
483	601	539	639
430	590	496	631
252	489	301	526
199	470	255	504
151	442	216	494
63	151	102	215
454	554	507	593
401	539	458	584
357	520	414	566
306	513	360	552
580	620	641	728
53	415	108	448
104	434	159	466
44	470	97	504
179	495	228	530
293	479	343	508
356	498	404	533
400	511	459	549
448	531	505	565
379	572	437	610
331	553	389	601
287	534	346	576
224	300	277	341
517	578	561	624
257	646	312	685
63	238	100	294
303	197	391	256
386	228	465	285
420	182	519	240
513	176	625	252
506	211	585	269
618	125	733	189
777	45	829	79
