981	51	1024	167
933	38	982	173
888	29	939	156
844	37	892	189
801	33	849	158
750	38	807	191
666	37	714	148
623	36	669	156
584	37	629	151
540	37	592	182
490	38	544	175
454	45	500	181
404	37	456	174
367	35	409	151
318	38	365	162
276	39	326	185
234	46	283	164
148	35	197	155
107	37	157	187
60	42	109	160
15	37	69	162
959	456	1003	578
924	467	966	576
884	470	930	576
811	490	855	579
774	462	819	580
737	462	783	578
695	469	743	573
660	487	700	575
622	451	666	577
586	448	629	577
543	441	592	570
505	503	542	573
426	470	467	573
390	487	433	573
320	474	360	574
278	464	325	576
241	461	281	570
201	421	243	574
165	486	206	574
115	433	165	575
57	431	120	576
10	421	64	575
963	604	1013	700
891	606	936	723
818	604	868	723
775	602	824	725
730	602	779	727
691	604	734	726
651	604	697	726
610	602	656	703
524	602	580	735
478	604	518	699
435	604	480	705
404	602	448	709
363	602	408	721
325	602	369	718
290	602	332	726
257	602	298	703
198	603	243	719
153	602	202	729
105	605	159	717
67	601	115	732
24	601	72	723
