943	225	1024	388
889	218	976	379
822	229	902	401
754	239	853	436
817	447	921	665
723	420	824	657
658	430	748	647
607	433	681	605
553	392	583	449
525	291	570	396
433	357	468	427
386	359	418	430
343	364	375	436
323	379	350	440
296	373	328	442
275	378	303	447
254	386	280	450
235	393	260	451
207	387	239	455
186	387	214	456
164	405	192	462
82	408	113	475
61	426	85	479
43	427	65	484
158	482	190	566
22	423	47	489
186	476	218	539
267	465	295	548
295	461	322	536
323	458	350	528
350	456	375	515
74	494	99	542
36	499	59	546
591	707	628	768
558	708	588	768
570	595	611	686
544	595	579	688
518	602	553	693
489	609	521	697
464	618	495	700
439	625	472	709
412	625	443	714
377	617	413	718
352	624	385	724
325	626	352	723
79	602	103	664
58	608	82	667
38	615	61	669
12	610	38	674
44	692	78	768
