775	65	873	184
707	48	762	175
655	48	697	141
594	30	649	141
556	25	602	122
504	31	556	155
184	54	237	190
133	68	185	197
38	88	95	233
277	278	383	326
251	326	373	387
244	378	366	423
243	431	360	487
210	474	348	542
188	604	324	665
427	296	484	421
391	480	456	630
467	491	522	633
510	490	566	613
566	507	622	610
663	530	747	669
730	542	799	682
792	544	860	672
859	556	922	675
915	572	985	726
489	327	540	433
524	314	577	444
589	341	649	449
645	313	710	457
713	337	775	473
776	373	829	481
898	366	952	507
955	399	1024	517
