289	0	346	73
250	16	296	83
207	44	250	114
131	82	176	151
87	0	138	62
40	22	86	83
89	105	143	185
11	250	71	299
22	269	84	321
53	344	118	389
79	379	146	432
87	411	144	454
109	457	174	505
124	481	182	523
133	498	202	550
149	523	207	570
164	548	216	589
169	570	229	616
242	695	300	744
253	714	311	766
971	100	1024	192
946	116	1001	203
889	142	950	236
858	160	914	246
805	190	862	276
774	194	832	294
749	215	804	305
641	269	701	369
612	296	668	380
497	344	559	437
465	365	525	456
415	394	474	483
360	417	417	509
338	445	391	525
302	447	364	538
977	234	1024	330
952	249	1007	337
833	302	891	399
755	348	813	450
720	367	782	462
670	400	731	492
560	457	617	544
506	480	560	572
471	499	527	592
445	514	507	612
422	527	467	618
387	542	444	626
368	556	421	647
336	569	397	668
