999	54	1024	158
955	26	998	157
883	50	927	155
852	39	884	158
809	41	853	158
776	49	809	158
734	27	783	157
693	51	739	156
619	45	659	159
582	20	621	158
545	57	585	157
508	56	548	160
470	52	515	164
432	61	475	159
359	52	403	153
318	56	363	163
239	42	286	158
198	52	237	156
151	33	201	158
109	40	155	158
65	45	110	157
20	43	66	157
916	185	951	291
880	184	916	276
847	188	885	273
817	185	853	276
788	186	822	264
756	188	794	280
727	190	761	257
691	187	734	289
657	186	699	269
596	188	641	290
553	187	603	305
478	189	527	297
445	185	484	306
405	187	450	299
372	188	410	280
339	188	377	276
297	186	338	301
259	189	302	285
220	188	264	292
179	186	226	310
140	189	191	291
110	184	149	282
72	187	115	296
0	186	39	303
966	519	1007	602
905	519	939	597
875	515	913	595
839	488	880	598
783	512	820	594
757	515	786	598
718	517	757	595
594	476	642	597
553	501	591	596
506	483	553	595
467	491	509	602
419	478	468	599
372	476	421	597
330	498	378	598
235	512	275	594
202	500	244	594
167	520	205	593
128	492	174	597
86	496	130	593
54	525	90	595
14	495	60	593
989	624	1024	743
952	627	990	729
916	629	955	722
872	632	916	731
834	629	875	733
795	628	842	753
764	628	798	734
726	624	768	734
679	625	729	758
634	627	681	756
593	627	635	739
547	627	592	751
507	621	549	744
460	628	508	751
418	625	462	729
377	627	421	753
330	627	380	743
242	624	292	723
199	626	244	763
156	623	198	759
111	627	156	752
28	624	74	742
