713	0	803	54
740	65	814	113
755	96	827	146
788	184	867	240
805	216	885	271
824	274	907	327
850	328	945	390
858	367	951	423
873	399	960	456
897	459	988	517
916	528	1008	581
936	594	1012	642
808	654	907	715
784	624	899	686
779	588	883	642
745	550	869	616
765	517	864	572
744	480	845	543
741	452	832	498
741	416	821	465
724	391	807	439
719	352	798	403
699	293	777	341
668	266	756	321
641	169	728	225
633	141	717	190
561	13	668	74
312	1	407	56
346	95	437	149
375	181	471	242
393	226	480	279
409	289	504	343
442	355	515	407
466	413	549	468
468	455	547	501
486	479	571	532
506	516	586	560
539	603	608	653
553	642	624	693
181	109	286	172
247	241	346	301
249	277	352	338
255	318	366	382
275	355	382	420
295	397	393	461
313	467	420	538
348	499	438	561
366	537	451	590
357	583	465	647
377	621	480	687
