570	192	610	288
30	180	70	256
199	182	234	252
265	192	300	254
333	179	374	253
430	183	469	255
535	182	567	246
0	445	74	487
0	480	69	519
152	423	189	488
11	585	79	622
988	334	1021	409
954	336	989	411
921	344	953	408
886	339	924	412
822	334	860	411
720	340	761	409
659	339	698	408
588	337	627	417
519	338	562	415
389	328	431	416
330	336	368	416
295	338	332	416
285	409	318	481
383	415	422	485
417	415	452	485
450	418	486	483
546	409	580	479
582	413	618	482
647	405	684	480
908	407	943	475
972	409	1009	484
985	559	1024	637
921	566	956	637
888	560	927	642
823	564	860	632
787	561	829	643
489	562	530	640
289	570	330	642
937	672	1008	710
792	667	877	712
695	669	782	717
607	677	682	718
533	677	606	714
460	675	530	718
282	683	377	728
723	719	802	760
