868	87	926	121
583	483	659	528
898	525	932	610
908	615	948	695
121	452	173	578
77	450	133	579
33	451	86	582
103	344	136	421
69	346	106	421
8	354	39	417
280	99	349	137
289	146	348	181
313	245	370	277
299	280	369	313
305	313	369	348
382	264	417	350
411	264	450	342
488	283	592	326
883	280	924	334
860	273	889	330
833	270	865	333
806	272	848	333
777	276	818	338
752	282	792	341
728	274	770	335
682	258	726	321
658	220	707	273
679	198	725	255
703	193	746	253
731	194	775	260
754	191	797	251
815	85	874	116
751	85	819	115
666	89	738	123
646	112	724	149
749	145	784	192
937	198	973	251
908	198	946	250
882	201	922	250
857	194	899	250
823	194	867	249
801	199	837	254
