855	128	945	172
880	168	968	207
890	194	984	249
899	236	999	279
925	263	1009	307
930	301	1023	350
609	110	728	185
652	218	736	272
658	260	755	317
680	304	767	360
690	346	789	410
712	388	804	444
432	1	512	60
413	49	545	121
442	81	549	159
474	131	567	197
481	179	583	243
533	268	614	321
523	297	633	386
570	346	649	408
578	392	667	453
599	431	687	489
187	26	294	89
221	114	333	188
243	152	346	228
253	217	355	272
266	256	365	320
285	308	356	352
295	337	398	402
316	386	414	456
332	439	411	499
348	481	439	543
358	528	430	578
0	0	118	72
46	84	149	165
39	117	158	197
110	263	201	331
120	356	234	430
172	399	253	455
184	485	281	552
181	527	308	611
