111	8	190	54
123	41	195	91
127	113	206	161
370	83	450	130
731	85	780	164
659	91	705	174
586	104	636	184
523	121	565	190
481	123	526	189
417	127	460	206
351	138	394	210
315	143	364	223
278	151	318	219
240	154	285	223
207	160	250	236
133	171	179	250
98	174	140	242
64	174	107	245
34	186	74	250
887	227	933	310
682	256	731	338
549	270	595	355
516	296	555	358
476	290	520	366
444	295	484	363
405	296	451	371
375	308	418	378
334	302	375	382
304	319	342	391
229	316	272	394
952	408	995	487
849	429	887	497
813	431	861	508
742	441	794	522
669	455	715	527
600	457	649	537
570	465	616	545
537	472	577	544
500	480	540	551
458	487	509	565
428	488	471	568
394	492	435	563
361	502	405	570
328	504	368	580
291	504	337	586
256	511	298	584
932	568	982	656
834	596	879	666
801	600	847	673
734	611	774	680
699	614	738	684
664	624	705	690
626	624	668	696
592	636	636	703
557	629	599	706
519	637	566	710
484	631	532	716
453	647	496	723
418	657	466	729
385	656	427	733
348	669	392	733
315	667	355	737
279	679	324	747
242	674	286	755
207	686	253	755
170	689	213	757
131	684	180	762
