894	333	995	449
905	411	959	476
645	0	697	64
605	29	658	91
560	53	622	124
654	118	764	246
617	154	728	284
597	223	655	292
550	253	613	319
473	253	587	375
465	339	526	399
449	73	558	198
438	141	497	210
397	168	457	239
352	190	413	260
325	236	382	298
286	261	348	330
231	271	316	367
206	319	265	392
155	339	215	403
102	365	168	436
81	408	141	472
194	524	252	578
231	491	302	552
276	451	338	516
327	427	392	494
372	396	439	464
872	448	930	517
847	497	899	560
795	512	853	577
760	544	824	623
720	585	784	653
675	621	744	693
628	638	697	712
605	694	667	760
