0	69	49	176
42	65	85	182
82	44	139	182
129	57	177	182
172	70	221	178
219	89	264	183
254	53	307	182
299	51	347	184
347	52	391	182
391	58	434	183
435	69	483	180
476	106	512	181
507	87	548	176
546	72	589	179
581	89	621	180
616	66	663	179
661	84	699	180
693	94	736	182
729	57	772	177
768	71	809	180
804	74	850	179
843	97	882	179
874	69	917	179
909	72	957	179
950	69	994	180
989	72	1024	183
964	210	1002	328
917	212	962	329
869	210	922	328
772	207	822	347
728	203	782	353
681	205	733	361
510	207	560	343
463	207	514	343
376	209	424	322
334	205	385	343
203	212	245	331
163	209	210	327
118	209	162	333
73	212	118	327
28	208	76	347
0	209	33	304
893	588	935	692
847	577	893	691
811	584	853	689
744	549	803	694
647	557	697	686
609	578	653	678
470	563	520	687
422	550	469	682
377	552	431	689
329	562	381	686
286	580	335	685
244	561	287	683
201	573	247	686
155	563	207	686
25	589	73	686
