469	279	604	323
560	47	599	167
319	36	351	120
366	36	403	131
701	53	736	139
857	62	888	146
148	236	176	311
112	239	143	303
341	253	390	307
252	258	304	314
652	54	681	126
613	62	641	124
149	43	174	88
121	46	147	98
46	317	95	366
84	310	128	362
311	327	359	371
437	333	480	378
476	330	519	377
677	335	716	377
759	338	813	391
798	336	848	384
827	338	877	383
858	347	905	393
961	344	1007	391
794	38	819	94
34	426	78	474
104	431	146	477
161	426	206	477
197	423	242	477
236	425	278	477
298	429	339	472
396	434	438	484
495	437	540	491
651	436	697	488
760	443	800	489
851	444	897	493
894	445	933	489
889	498	932	542
849	493	899	540
987	495	1024	549
983	596	1022	647
913	594	962	648
879	590	927	644
860	603	905	654
780	586	829	639
742	591	792	646
586	627	633	678
482	637	534	689
557	587	600	634
520	587	565	635
492	591	532	637
452	579	503	634
504	541	562	572
719	493	764	541
684	494	727	548
618	497	662	542
582	488	627	546
523	486	567	535
492	485	536	530
430	482	476	528
326	481	373	529
302	476	347	523
170	478	210	522
102	478	147	519
41	468	89	509
