783	6	896	46
920	35	1009	71
775	40	896	86
915	75	999	111
803	80	889	120
916	105	1024	143
805	124	884	159
910	144	1000	182
778	157	880	199
903	186	996	228
788	198	876	231
900	229	1010	274
780	233	872	275
901	276	1005	316
596	11	690	52
474	18	569	58
436	60	559	106
592	47	684	87
471	105	561	141
487	141	564	174
594	143	698	193
949	530	996	635
905	505	954	613
862	493	911	598
808	459	869	583
762	462	820	577
711	444	779	560
679	389	751	541
621	425	681	523
578	405	643	510
530	369	610	487
495	336	582	459
397	305	479	432
359	270	442	416
321	269	399	376
269	242	356	361
236	217	327	325
188	233	251	312
159	201	231	294
128	151	210	256
92	149	160	240
60	130	130	220
16	82	120	203
0	48	82	168
