142	52	228	104
310	6	385	85
396	98	470	181
212	107	285	188
243	130	314	211
273	164	343	242
295	200	369	280
332	234	400	312
356	263	428	343
368	373	442	451
397	396	468	472
431	416	503	493
455	335	525	414
486	364	556	437
528	381	600	457
476	441	544	520
537	431	607	504
569	456	642	538
754	618	826	696
785	651	855	729
916	141	998	207
764	285	839	358
714	342	788	423
745	380	819	453
778	410	854	490
815	434	888	509
846	463	920	545
881	491	952	569
902	523	974	600
925	558	1005	629
962	589	1024	662
805	291	884	368
834	324	913	399
871	351	946	432
904	385	977	460
939	415	1012	493
896	240	968	318
931	274	1000	349
