14	272	87	352
70	494	143	586
205	31	277	97
405	72	463	160
272	132	343	202
298	164	368	229
319	193	393	266
327	238	410	312
356	273	443	348
401	340	472	402
420	366	498	437
458	432	531	504
497	463	568	530
526	501	591	560
542	535	616	608
571	563	643	632
599	594	667	663
778	578	830	664
813	556	871	640
859	553	910	630
835	383	928	453
578	318	635	403
671	400	744	457
654	364	734	422
638	327	712	387
620	288	699	351
608	243	687	306
585	214	666	272
573	175	662	238
552	146	633	201
838	52	897	148
880	156	937	240
785	255	879	314
758	180	840	240
730	106	808	165
723	71	794	128
