512	24	621	74
527	80	639	134
535	132	643	188
527	185	637	238
547	235	652	285
559	288	657	341
557	342	659	396
558	401	663	457
587	455	672	508
584	505	677	550
571	555	689	611
578	616	685	669
589	713	695	768
462	647	511	759
413	456	465	557
388	335	443	433
297	45	386	100
306	96	396	153
304	152	410	211
322	206	413	257
322	265	417	315
138	84	231	143
158	130	261	191
186	183	288	246
195	239	296	299
214	291	311	354
228	340	324	412
246	404	344	473
280	457	368	519
275	501	386	573
299	557	390	620
324	606	423	669
335	656	431	715
334	711	448	768
