858	23	942	93
605	27	692	77
519	47	600	95
447	68	522	113
371	85	449	130
301	108	372	155
147	155	222	201
73	175	155	220
8	199	82	239
853	220	943	277
840	267	957	317
842	302	952	351
843	344	962	398
869	395	955	441
861	451	961	506
850	492	952	551
850	525	935	583
837	563	925	613
804	636	886	725
772	644	851	742
739	651	804	758
714	672	763	768
572	640	660	719
560	612	631	690
334	718	399	753
539	573	626	656
523	553	605	619
407	571	509	621
205	631	311	684
45	683	136	731
533	334	667	424
438	391	527	454
393	426	445	510
367	437	414	529
339	449	382	534
305	456	350	535
475	153	602	212
374	176	470	228
297	207	382	253
212	231	298	284
123	256	215	310
295	333	337	405
228	357	265	412
193	350	236	440
106	389	155	467
76	395	125	477
280	468	324	546
254	477	292	563
221	489	264	569
189	493	233	582
161	506	204	587
133	518	172	601
73	535	114	612
16	554	54	639
