365	31	446	94
286	68	372	138
738	118	811	202
945	151	1013	240
919	164	972	246
882	187	943	270
844	202	906	286
807	227	874	306
785	252	840	328
968	348	1024	435
927	365	996	451
897	381	960	474
860	408	916	487
826	434	890	512
794	448	859	528
758	461	821	544
728	478	790	560
691	495	751	584
457	381	549	674
418	124	489	210
390	150	450	223
352	161	420	247
315	176	382	265
306	409	371	491
345	475	414	564
949	454	1003	528
916	468	982	553
882	484	946	574
847	514	906	593
818	525	870	603
780	543	837	637
750	567	803	646
708	576	780	661
78	368	174	426
90	454	162	507
96	488	182	554
117	568	197	616
137	634	210	684
143	674	225	730
