845	48	949	128
784	162	853	252
745	189	816	282
695	202	767	297
678	512	727	598
544	568	615	699
495	623	546	699
442	648	492	738
381	663	438	760
634	358	742	442
492	427	599	515
293	533	399	616
609	242	684	339
577	270	641	352
408	334	488	432
366	352	450	452
328	374	406	478
297	418	360	496
251	432	319	523
205	432	280	539
136	472	207	574
95	504	161	600
56	525	123	619
14	546	85	643
472	64	535	155
424	88	503	198
355	121	424	213
272	159	338	252
230	185	298	279
182	194	259	296
146	219	214	309
106	238	177	338
30	280	104	379
0	299	62	399
18	158	96	259
55	131	136	227
177	72	246	169
248	32	322	122
295	3	371	111
