5	44	40	113
23	619	72	740
70	618	106	737
266	39	315	148
232	180	277	289
273	183	311	289
323	181	362	277
380	181	423	271
301	36	348	153
339	26	378	152
373	44	409	155
401	62	436	151
426	65	461	151
455	67	487	153
494	78	523	146
517	79	544	148
421	177	453	266
450	180	485	267
497	182	527	251
521	179	549	269
576	0	666	32
566	26	649	56
570	51	646	82
570	77	645	107
576	113	655	144
570	142	654	170
568	169	659	203
574	208	663	242
576	253	686	291
577	288	684	320
578	321	669	351
575	349	690	382
576	378	683	412
580	437	681	473
526	320	550	393
975	261	1015	360
908	250	953	361
843	241	891	365
819	254	853	365
793	276	824	344
976	386	1015	537
940	393	981	514
897	391	941	518
860	398	904	535
819	400	866	536
684	483	716	504
650	499	694	627
610	501	658	660
567	502	613	658
530	503	573	645
488	505	532	646
444	503	493	645
403	503	450	635
365	503	411	630
330	507	372	621
297	508	338	624
259	506	299	633
224	505	266	636
522	398	554	471
502	397	528	470
478	392	509	472
452	389	482	465
427	391	463	471
404	391	435	475
381	391	410	475
354	390	385	476
326	381	357	477
284	383	317	480
252	387	288	481
214	371	258	479
