274	11	357	97
208	10	289	117
134	26	205	137
150	385	256	458
896	247	1003	326
939	530	998	624
877	548	938	640
709	136	782	234
648	150	720	264
597	177	667	275
543	189	605	291
482	203	551	321
422	200	487	322
364	240	433	347
307	250	380	362
4	403	83	524
70	415	141	554
122	465	198	560
180	483	257	595
240	516	315	622
292	533	370	648
345	567	423	669
399	589	481	698
555	615	625	731
633	605	698	712
689	584	755	684
756	574	815	665
811	539	886	656
706	293	783	401
639	301	709	420
565	300	638	419
514	325	575	423
451	364	523	473
