783	47	841	159
690	526	774	579
940	310	987	386
899	310	947	391
858	312	902	389
815	311	864	394
774	318	819	398
806	241	854	321
764	246	809	321
710	62	758	139
327	139	372	215
394	301	439	376
321	397	364	476
279	418	323	491
234	415	285	494
314	310	359	386
226	331	275	410
195	412	240	497
152	412	201	491
113	415	160	497
140	328	191	417
104	340	153	421
419	126	464	207
277	59	321	133
285	144	329	223
229	62	275	140
117	160	168	253
739	669	783	752
775	657	826	743
822	660	870	740
899	660	947	740
946	660	988	733
