915	27	965	186
870	28	916	161
821	29	873	183
765	24	825	181
719	29	773	180
665	27	721	181
563	33	623	181
463	41	516	172
363	28	421	187
305	30	362	195
925	385	994	567
839	444	892	569
784	423	843	567
739	433	791	570
684	398	743	570
148	579	205	742
213	601	280	744
315	593	374	714
361	593	417	725
408	589	464	736
507	591	563	743
559	594	619	738
608	595	666	728
647	598	702	726
691	595	746	734
738	594	788	709
777	598	833	724
820	593	881	725
866	593	926	729
916	597	966	707
958	594	1014	728
641	444	691	574
594	436	644	573
560	462	599	571
511	438	562	570
421	429	477	571
374	425	423	568
280	426	335	561
