695	14	784	74
717	104	793	159
728	147	808	199
728	180	817	233
745	290	830	345
752	330	836	381
762	371	844	421
767	412	856	464
781	451	864	501
784	491	876	545
791	540	882	593
489	101	542	189
454	97	504	194
276	217	326	310
352	209	400	298
392	210	438	296
433	196	483	288
504	181	557	275
549	173	598	270
583	353	631	439
540	355	593	447
466	382	517	472
348	399	403	502
309	409	357	497
203	504	259	597
285	491	338	590
361	487	410	568
397	464	453	564
480	461	530	555
520	451	570	535
555	439	608	534
596	435	648	531
747	587	798	683
707	610	760	697
671	610	719	704
626	614	686	712
593	626	643	706
512	649	562	735
433	657	486	750
391	660	447	756
358	670	408	765
316	687	367	768
