717	0	847	53
873	23	960	60
704	89	832	131
863	55	965	99
702	131	831	186
859	97	940	133
860	126	950	165
852	163	958	202
847	201	950	250
849	241	943	285
688	173	823	224
699	221	815	273
836	278	950	324
705	266	814	312
687	304	803	357
833	314	949	363
829	359	941	405
700	352	800	397
694	397	791	437
822	428	936	483
659	428	784	479
690	479	789	523
807	510	913	557
675	514	789	566
665	611	773	657
810	549	900	592
804	586	906	627
797	627	910	672
677	688	755	728
787	662	881	701
791	692	884	724
786	714	870	760
400	326	526	378
410	256	456	286
409	373	523	430
387	402	519	462
375	456	472	499
362	505	501	563
352	562	496	620
368	615	493	679
