16	2	164	42
31	42	180	80
26	77	171	119
7	138	54	274
62	127	157	254
47	190	145	308
46	270	144	412
41	349	139	477
0	408	46	575
42	445	138	569
31	510	131	644
23	580	113	708
472	55	614	97
464	96	610	137
618	139	762	188
460	139	601	178
457	178	609	214
618	219	780	269
459	221	617	262
456	260	615	297
616	305	756	346
456	304	606	343
612	349	756	388
457	383	597	423
618	393	762	428
618	428	766	470
447	430	607	464
608	470	768	507
449	467	596	507
441	510	592	548
620	507	769	552
447	551	605	592
622	552	772	589
610	591	757	628
614	62	705	94
909	708	939	768
876	707	906	768
511	697	542	752
483	693	514	747
457	692	487	752
424	681	453	752
366	664	399	748
199	577	228	640
264	172	329	203
256	235	316	266
256	266	319	295
254	300	320	325
252	397	321	427
257	463	311	489
248	489	320	517
244	519	319	551
243	555	315	584
7	641	44	681
0	665	30	716
210	493	240	546
244	614	302	644
