335	2	385	75
477	55	526	147
523	63	569	154
563	60	609	153
628	77	671	176
671	73	719	170
699	88	747	184
731	97	778	192
767	108	816	197
810	107	851	204
840	114	887	210
869	117	923	213
913	118	960	213
936	131	986	226
969	134	1009	232
970	534	1024	624
933	522	992	613
923	664	988	768
709	606	788	756
863	518	920	601
828	517	879	593
616	581	679	696
522	550	595	692
679	457	747	553
648	455	704	543
612	461	664	537
580	452	628	528
547	434	600	514
513	429	563	510
457	533	513	633
421	518	473	621
451	409	507	497
414	409	463	484
378	391	423	474
345	389	391	465
311	368	358	448
239	339	298	435
332	492	390	606
292	477	354	590
250	475	308	576
203	455	261	573
207	346	250	416
169	325	219	416
140	326	186	406
98	267	163	352
10	406	84	573
