147	191	195	292
618	3	685	229
419	32	492	73
414	74	495	118
415	109	507	154
421	151	507	197
425	197	505	241
429	235	512	279
433	278	516	322
430	311	512	359
440	352	524	399
448	438	533	488
461	482	527	527
467	516	558	570
488	604	572	654
498	645	585	694
513	686	596	735
628	223	714	271
714	198	799	237
628	310	719	359
647	390	735	441
659	432	735	481
658	471	743	521
693	557	764	604
706	630	792	687
713	673	794	728
729	714	817	768
719	236	804	285
729	280	799	325
729	317	811	364
734	361	812	410
745	399	820	449
753	442	828	492
760	484	838	531
771	521	857	573
777	559	862	615
799	604	867	653
812	641	877	695
829	685	907	739
