883	29	971	92
906	67	989	130
951	184	1024	252
407	89	493	156
334	132	411	190
261	168	327	221
190	196	262	253
113	227	187	286
778	303	843	397
139	318	199	401
178	295	237	379
224	277	281	370
267	256	327	342
323	241	368	333
394	241	448	326
443	262	489	334
487	266	540	351
529	285	589	371
587	322	662	396
637	350	716	414
654	384	737	457
682	416	764	482
712	454	783	514
725	491	804	555
743	523	814	585
763	559	837	619
778	601	856	661
798	631	872	694
812	669	900	732
830	702	917	768
817	383	878	464
857	453	920	546
480	436	542	534
417	417	479	497
380	442	437	518
335	456	392	536
297	473	357	561
261	495	316	580
215	506	276	597
172	527	231	614
126	528	182	612
81	557	143	642
33	587	92	666
0	604	60	684
256	581	316	668
211	604	270	693
155	607	219	693
685	541	743	615
647	554	712	640
568	594	629	676
535	606	587	690
494	625	555	708
378	675	440	758
578	694	633	768
611	668	670	751
649	649	710	740
