698	74	742	196
740	197	812	231
756	229	815	261
739	300	767	354
768	357	830	392
779	434	837	463
785	463	837	501
54	616	86	672
84	621	109	671
136	614	165	666
221	604	247	658
271	609	300	663
321	605	352	657
424	597	453	652
499	600	529	650
527	591	550	644
326	704	383	733
435	709	491	737
492	712	546	739
545	714	592	739
83	553	143	599
668	248	710	292
203	266	259	294
102	341	132	395
161	311	211	335
210	307	254	335
358	299	407	326
403	296	447	322
447	293	497	320
600	320	631	370
532	320	566	376
508	323	539	373
484	321	513	374
587	366	638	395
434	325	463	383
410	326	436	374
383	326	415	384
357	326	387	374
281	332	311	387
257	333	285	387
231	337	259	379
206	336	239	393
182	338	211	386
310	300	360	327
629	314	662	367
613	426	647	485
593	433	618	483
566	428	597	484
541	428	569	482
465	437	494	486
411	429	443	485
387	430	416	484
365	435	395	495
339	433	369	489
316	437	342	493
291	436	320	485
266	441	293	494
242	445	271	498
213	449	242	502
161	451	192	508
106	442	136	498
293	488	322	554
371	491	395	541
394	486	417	541
419	485	446	543
242	497	268	556
214	503	242	556
192	499	217	552
166	502	190	552
474	481	498	535
573	488	598	536
594	479	623	532
347	489	373	542
