759	31	812	158
680	35	731	172
635	36	684	160
593	45	641	158
548	33	595	165
503	24	553	149
460	31	507	182
418	28	463	149
366	30	423	184
283	34	329	140
241	30	283	148
202	32	244	142
156	30	205	173
109	32	160	169
69	38	114	174
24	28	76	171
847	422	901	569
816	480	852	569
760	423	817	571
726	483	766	568
692	416	734	569
655	462	692	567
616	450	660	568
574	450	618	566
538	462	581	569
498	465	542	566
429	486	466	569
388	458	434	569
349	454	397	566
310	463	354	566
277	485	314	568
240	445	280	567
200	442	245	567
160	436	206	563
123	497	157	569
43	464	82	567
8	479	49	564
881	602	926	702
847	604	887	693
809	597	852	693
771	602	816	684
736	601	770	668
691	599	736	712
653	600	696	705
618	603	659	695
580	600	625	692
507	599	551	718
436	602	480	712
389	594	438	718
346	595	394	719
305	596	350	719
266	598	312	716
227	597	269	693
140	593	196	730
92	595	133	693
53	599	93	694
19	596	62	700
