620	20	681	117
591	40	658	151
559	60	626	165
527	78	591	175
420	126	484	229
382	143	446	241
351	167	422	274
249	58	316	159
217	83	283	178
286	194	353	311
249	215	312	318
177	96	250	201
101	128	188	239
175	254	244	360
107	287	181	388
74	306	144	425
41	320	118	438
5	340	79	449
29	202	83	282
897	310	988	447
859	338	943	462
822	355	900	479
782	390	854	504
747	402	830	527
671	459	739	569
890	502	973	628
815	547	891	661
734	594	818	717
694	612	761	726
655	633	739	764
624	459	702	585
583	480	663	606
545	514	621	629
466	538	549	670
414	558	510	687
338	606	432	728
297	615	374	744
276	656	340	768
