666	275	765	304
565	273	660	301
470	270	565	301
587	254	630	275
415	204	457	225
413	243	453	266
419	283	459	305
515	310	566	333
599	309	634	331
565	309	601	329
714	37	742	79
389	316	435	350
374	251	419	281
250	270	286	306
100	447	133	492
206	29	229	64
137	27	167	62
211	74	235	113
173	143	196	183
216	114	242	147
133	68	167	101
133	105	160	137
140	132	162	166
140	170	170	204
165	182	189	223
152	235	177	277
183	239	211	283
230	141	260	179
47	306	70	348
-1	310	20	347
81	304	104	342
202	342	238	379
163	451	194	494
146	481	173	521
166	632	192	672
827	390	850	429
189	183	212	225
834	421	853	458
833	455	860	494
838	520	856	558
827	567	854	608
827	600	846	639
812	701	837	746
906	419	933	461
929	404	952	444
952	390	976	434
946	431	971	470
817	672	840	704
