831	4	965	45
723	8	829	46
646	18	722	47
545	20	631	51
746	48	821	83
669	48	750	81
588	53	673	81
480	52	590	89
558	88	687	129
443	95	544	133
723	130	853	169
520	133	598	169
398	135	514	176
684	174	818	210
638	215	776	255
516	217	644	258
358	183	465	217
314	221	416	262
616	259	724	299
515	259	616	297
428	260	522	299
270	265	366	305
521	345	638	387
403	346	514	386
287	350	365	387
232	307	358	348
183	351	291	389
477	387	598	428
270	392	434	432
142	395	267	434
457	430	559	467
373	432	445	466
220	432	371	475
102	437	205	478
375	474	515	514
279	476	366	514
171	480	269	521
58	482	171	523
395	518	476	555
167	523	275	561
30	520	163	562
310	564	422	599
26	561	159	597
161	565	314	599
58	592	166	631
251	630	356	667
170	663	327	699
146	693	300	734
920	319	969	434
934	436	976	529
881	374	925	537
842	397	889	555
800	443	850	604
757	478	806	638
715	523	759	680
675	564	722	721
629	604	674	762
589	645	633	768
263	0	311	31
205	40	252	83
148	30	209	89
853	606	924	663
819	632	855	702
791	641	826	719
884	32	1006	160
639	269	767	407
551	414	687	553
436	480	562	614
314	602	440	734
381	40	484	142
54	331	181	468
