36	135	91	224
129	114	193	219
175	102	237	216
227	102	275	213
267	100	313	218
315	82	357	194
352	62	406	177
403	93	447	225
444	93	492	219
481	106	532	224
566	52	622	209
620	91	658	203
677	106	723	221
753	98	789	211
785	109	827	219
822	72	873	214
880	42	914	108
937	138	973	211
968	24	1024	217
92	301	118	352
118	299	141	352
128	395	173	418
300	411	347	435
347	407	402	433
430	316	456	368
479	316	504	368
403	412	448	438
500	318	529	366
527	315	549	360
551	315	578	360
550	413	598	436
602	410	655	435
680	410	731	438
727	315	753	360
774	313	803	367
825	314	850	359
851	315	874	362
899	311	926	360
891	407	942	433
942	407	989	433
