856	1	931	41
786	22	856	58
183	696	266	742
263	671	353	719
352	644	442	690
632	65	708	112
857	90	953	137
562	84	637	126
497	109	567	147
350	150	428	194
269	171	349	219
778	114	863	164
890	479	992	531
687	544	795	594
815	628	880	664
203	190	271	236
130	214	197	253
92	219	133	291
0	246	30	318
694	139	781	191
604	165	700	219
421	225	512	275
344	258	416	305
30	368	108	414
923	302	1010	364
780	242	820	312
713	267	749	323
677	260	721	348
591	294	641	378
560	304	608	388
458	339	499	405
416	350	466	438
385	364	430	444
356	403	394	465
877	336	927	422
852	348	899	438
826	363	866	440
791	363	835	447
764	378	807	457
735	384	777	472
704	394	747	478
671	399	718	489
646	410	689	496
617	424	660	514
560	446	598	522
500	462	539	547
439	478	483	559
416	488	456	565
360	505	399	578
271	538	316	615
219	549	258	619
168	568	206	630
118	583	157	654
530	592	619	644
444	613	528	672
555	654	607	694
