910	28	965	197
855	30	905	196
797	28	850	196
740	26	792	198
686	28	738	196
626	28	680	196
573	28	622	196
517	27	569	197
459	28	515	192
404	27	456	195
347	29	402	195
289	28	346	194
959	355	1013	516
898	358	953	517
790	356	842	479
732	352	773	462
680	350	721	463
578	350	624	461
480	349	524	463
428	348	473	462
376	346	424	461
326	347	372	463
184	390	296	438
183	344	297	386
182	448	283	490
173	558	224	700
284	529	340	694
351	529	401	696
409	529	464	696
478	548	530	703
543	536	595	700
605	529	656	705
672	535	725	701
796	536	844	704
856	536	908	708
976	537	1024	710
