87	553	176	610
60	147	147	203
71	111	141	159
111	5	187	58
94	41	180	97
84	74	162	128
294	34	375	100
283	74	365	131
273	110	358	166
242	176	335	239
240	217	308	267
370	70	451	121
312	239	388	293
534	127	612	190
438	226	529	282
479	272	557	323
471	309	547	358
576	229	658	282
567	259	645	313
555	303	619	349
540	339	613	388
421	606	509	663
413	636	494	696
337	169	417	224
732	320	807	379
721	361	800	414
697	396	777	458
745	527	798	610
639	606	717	659
600	679	675	729
904	396	979	449
876	459	959	518
864	492	946	554
820	596	900	654
794	673	871	729
887	643	945	727
966	593	1021	676
