177	276	284	408
90	447	175	558
212	593	275	719
279	626	338	749
267	415	357	568
321	484	406	633
376	518	465	672
445	535	532	690
505	549	590	703
572	561	649	703
638	561	710	709
704	561	766	701
769	561	829	696
834	568	894	703
900	598	958	730
969	584	1024	719
894	46	950	160
809	37	890	169
741	40	821	168
647	57	740	160
573	79	669	178
512	122	628	216
468	160	573	249
420	215	540	297
376	279	485	337
402	339	521	450
516	365	595	498
595	367	662	502
662	381	712	496
715	371	782	498
780	370	833	502
840	365	902	500
524	310	646	372
562	251	681	309
644	183	751	243
925	182	1024	242
