229	54	315	159
132	408	239	493
166	471	273	550
195	515	306	594
229	569	340	655
277	646	400	737
487	554	578	662
547	531	638	635
839	579	929	687
910	1	1013	80
882	42	994	128
851	97	964	186
825	148	929	232
791	191	895	278
762	236	867	324
709	332	818	426
682	385	791	473
651	426	765	525
625	475	733	576
666	78	775	162
642	30	753	116
566	61	657	185
631	188	718	284
533	122	626	239
594	245	686	337
527	310	622	395
476	273	581	365
438	227	536	315
410	181	512	268
388	134	489	219
357	83	460	172
347	36	444	122
302	4	425	52
270	102	359	233
296	197	387	319
344	256	436	378
379	334	489	455
404	357	546	512
