31	78	117	119
27	114	123	150
19	150	141	190
18	228	131	271
19	265	121	310
23	309	117	347
13	341	118	389
16	424	102	461
9	497	106	542
267	50	384	84
263	86	375	124
286	118	369	161
288	163	384	197
284	194	386	230
273	224	386	268
283	299	374	335
278	363	375	402
277	399	373	436
302	434	376	475
282	469	367	507
281	508	358	544
274	538	367	576
257	573	356	619
250	617	362	662
423	18	512	62
422	90	529	130
415	195	504	234
410	266	513	310
406	300	513	346
413	338	512	378
408	376	479	412
402	410	480	445
404	442	483	479
418	525	513	562
390	626	521	682
731	0	849	43
723	39	853	94
728	92	847	137
725	186	843	234
736	232	838	280
723	281	838	321
727	319	827	363
706	449	832	502
702	501	825	546
727	588	821	627
719	630	819	670
687	669	815	714
876	254	958	293
867	324	1024	368
868	390	953	427
871	424	961	462
865	460	964	505
857	589	942	626
