661	7	713	162
656	486	793	532
627	564	777	615
678	636	757	667
606	650	672	682
636	708	740	754
677	249	736	304
758	235	807	262
294	375	426	401
371	408	419	432
309	275	359	300
708	407	761	438
428	590	480	616
425	615	483	641
292	522	350	549
385	524	441	551
435	524	486	554
393	476	481	512
360	444	470	475
380	647	472	676
345	524	389	551
381	559	422	583
321	338	376	367
293	495	347	527
342	500	385	527
137	10	165	54
227	23	257	71
226	157	256	221
227	114	253	157
341	143	385	168
323	172	391	205
227	247	255	290
227	340	254	381
227	537	254	581
224	634	252	679
223	674	253	719
225	716	250	758
133	645	162	690
132	561	162	601
134	602	158	643
133	503	164	547
136	463	161	503
136	315	165	362
136	269	162	314
139	234	166	271
140	65	163	107
