980	5	1024	32
836	59	956	96
213	212	335	246
99	209	216	248
421	17	468	45
53	9	109	42
53	216	96	240
523	191	577	218
150	178	210	205
626	232	680	262
635	62	659	100
537	33	586	58
700	93	728	139
797	365	837	388
499	338	553	370
746	359	786	384
590	351	628	370
421	438	445	484
444	436	461	478
177	334	219	355
291	185	324	207
765	2	804	26
924	4	971	33
963	37	1007	67
815	23	857	47
728	0	766	22
738	22	773	43
354	335	398	360
453	343	492	365
406	338	447	365
313	338	344	359
705	354	745	383
218	335	269	356
91	294	136	320
48	328	94	356
135	329	175	353
821	190	867	218
306	5	340	29
898	671	927	710
912	701	943	741
