121	38	218	98
22	193	115	248
21	227	129	294
34	267	142	330
49	306	158	374
70	348	172	410
86	415	192	486
122	447	216	512
141	485	227	540
130	532	240	600
151	571	255	638
153	131	247	186
167	172	254	227
186	235	286	292
212	307	292	355
239	362	325	414
250	404	325	455
266	431	350	485
283	459	366	510
310	554	386	608
325	594	404	649
411	92	488	142
417	118	505	173
444	215	535	272
475	244	557	289
493	301	579	352
504	339	583	390
520	368	598	415
520	401	609	452
523	425	627	493
546	464	636	516
522	497	647	571
558	534	660	595
561	572	675	637
585	603	685	664
601	673	717	735
520	20	593	65
529	47	608	94
565	136	644	185
583	165	660	218
604	228	686	276
624	287	724	340
635	316	725	368
645	354	737	402
674	410	768	462
696	477	787	528
713	544	794	586
728	569	824	617
734	611	831	654
758	634	855	680
764	662	856	705
779	58	877	105
808	119	897	171
836	145	916	191
860	207	939	251
857	244	945	296
867	274	962	318
892	333	985	384
922	394	1009	446
933	423	1023	480
937	460	1024	515
934	62	1023	114
944	102	1024	155
911	0	1015	54
