106	42	229	97
242	49	369	106
108	96	226	153
100	147	223	202
100	246	219	303
94	394	217	448
98	442	215	497
220	502	346	557
224	448	347	503
226	397	325	451
232	248	357	305
235	200	356	258
235	150	357	205
571	62	657	110
680	70	765	113
680	112	766	156
536	427	636	478
530	475	638	531
642	468	749	521
645	518	768	575
645	567	749	624
508	623	632	677
645	627	755	678
645	678	756	731
641	731	753	768
511	728	633	768
519	671	634	728
521	569	636	624
525	376	642	427
645	366	765	420
645	416	771	473
651	163	766	220
650	217	768	268
223	348	349	398
216	554	341	608
100	200	223	249
106	299	219	353
96	344	219	400
