323	2	378	82
288	44	335	106
198	80	256	144
90	122	143	207
73	150	115	220
47	159	96	234
14	172	63	240
598	0	650	64
570	0	623	78
542	16	602	95
516	32	562	99
485	47	548	139
461	56	521	139
413	88	466	165
336	132	388	202
278	154	339	246
245	173	305	252
223	183	274	250
154	228	198	289
87	248	149	342
39	279	87	346
854	365	926	475
829	389	890	484
765	416	831	525
732	438	792	539
670	471	734	570
630	475	698	589
602	501	668	607
479	565	549	672
449	595	510	683
319	647	387	748
282	673	351	768
962	476	1024	591
928	492	988	591
901	507	961	610
868	518	931	629
831	539	892	638
702	603	763	706
611	655	677	765
578	670	643	768
