509	14	600	70
519	54	618	114
282	97	371	153
283	131	384	197
205	151	292	209
2	207	91	276
315	174	397	239
239	234	326	286
322	214	410	273
256	270	344	329
255	312	355	373
58	452	147	514
76	535	173	610
110	667	203	727
526	97	619	151
533	141	628	193
532	181	629	237
646	90	737	167
643	149	728	216
658	203	735	276
549	266	642	328
348	298	441	358
365	376	458	432
368	424	460	480
575	345	664	401
681	318	773	404
722	502	808	581
595	477	676	531
390	501	481	565
311	608	411	674
337	692	424	755
610	646	711	709
735	627	827	709
750	689	826	763
