156	8	246	40
156	69	246	108
162	162	263	199
164	191	279	239
164	230	258	270
172	272	279	310
172	310	266	344
176	386	288	430
175	449	288	489
176	481	306	527
178	521	308	572
182	569	321	624
182	614	316	672
183	668	312	707
181	696	291	741
92	581	152	723
47	602	98	727
7	608	58	737
556	13	649	53
548	73	651	115
551	198	645	239
522	226	643	273
535	266	647	312
542	299	646	339
538	333	645	379
532	369	648	415
529	410	641	455
525	447	642	499
548	491	649	528
510	524	646	575
530	570	648	617
516	650	646	704
683	21	799	59
686	52	807	85
684	82	793	126
678	115	788	153
687	144	775	184
687	173	767	213
679	201	776	239
678	236	784	278
686	326	789	372
686	356	813	398
684	388	793	428
686	417	841	466
681	462	797	507
680	495	789	546
680	533	815	581
686	572	813	623
677	617	823	665
684	657	802	704
