37	44	135	110
54	79	155	140
56	114	162	177
110	211	197	267
136	312	243	377
155	357	259	415
209	486	309	547
223	523	312	583
259	659	364	725
244	148	324	197
244	193	307	234
263	213	348	258
272	245	348	292
283	281	357	326
297	308	378	353
306	343	386	389
318	372	398	423
343	436	418	486
349	473	427	518
371	493	460	543
376	530	464	576
391	551	481	607
424	645	516	699
438	3	526	55
488	66	556	109
501	188	587	242
545	255	621	308
560	321	652	375
568	350	653	407
595	376	665	426
615	470	704	524
630	499	720	556
630	536	726	595
640	565	742	626
712	693	787	738
718	718	802	768
828	647	907	697
819	618	892	666
789	547	877	603
751	466	819	509
741	429	814	475
696	302	769	352
684	267	772	316
619	120	699	161
617	86	692	133
850	32	939	86
928	187	1003	235
937	215	1014	262
945	278	1024	331
