674	0	732	117
627	4	685	117
572	15	642	154
516	29	584	170
475	44	546	183
354	99	447	255
943	323	995	432
847	338	911	458
943	465	998	584
852	488	927	628
807	499	871	622
766	527	830	648
725	536	786	653
673	554	740	678
537	617	611	768
762	370	820	484
712	368	778	501
675	400	729	512
629	420	690	531
589	430	651	545
536	428	603	559
466	414	550	567
233	136	283	212
376	601	434	687
407	705	435	757
426	696	466	749
376	703	414	765
352	718	382	768
307	629	353	706
338	498	398	596
315	400	369	487
223	504	278	594
191	414	244	502
163	322	215	416
203	326	260	416
172	236	221	318
213	212	270	305
142	147	196	236
109	169	163	258
