515	13	632	44
492	41	607	79
461	72	582	107
398	132	512	167
340	184	451	223
276	253	393	289
216	315	331	349
192	349	278	378
144	377	256	408
121	409	235	442
380	408	408	486
344	565	392	610
284	600	334	647
617	158	651	287
560	244	589	359
525	268	554	389
460	329	494	459
461	471	496	586
523	432	553	507
495	459	528	536
615	315	647	436
648	291	677	407
699	232	738	351
768	168	805	282
735	202	767	300
825	387	942	419
734	472	848	507
701	506	821	541
682	541	781	571
607	599	726	632
580	632	696	664
546	717	599	744
755	581	808	624
161	40	206	81
133	15	179	48
120	1	160	32
36	43	77	86
7	76	51	117
55	59	96	100
56	120	92	160
21	92	66	133
42	110	76	142
97	108	138	146
67	140	107	180
