424	89	534	302
924	212	975	303
970	357	1024	463
930	357	983	450
880	370	942	492
870	220	938	321
827	212	889	335
797	401	860	518
757	425	819	529
671	448	733	547
625	310	679	407
661	287	718	393
690	269	765	382
745	267	803	369
783	237	849	348
165	67	218	146
88	261	141	349
132	86	187	155
90	85	142	166
54	104	108	179
192	137	238	209
158	156	213	233
119	169	167	241
320	277	368	356
283	292	335	370
246	305	296	384
213	319	262	397
179	330	226	406
142	349	189	419
346	353	398	431
306	361	353	438
274	377	320	448
239	404	288	472
196	403	247	480
155	411	211	490
399	522	453	603
363	538	416	611
326	548	376	620
286	560	337	636
255	566	303	645
213	576	263	650
424	590	474	669
385	604	440	686
347	616	397	693
314	633	364	708
276	643	327	718
241	653	286	721
