870	569	920	663
643	117	736	152
707	1	760	24
332	54	388	77
881	45	907	89
941	114	978	144
877	269	900	313
944	366	972	432
969	525	994	570
986	557	1010	601
940	315	965	361
761	289	794	319
741	294	772	328
802	331	834	361
771	363	807	385
589	105	638	125
704	93	750	120
639	101	684	124
485	217	508	263
476	315	499	358
662	2	697	27
622	8	662	29
543	6	580	32
515	9	550	33
485	10	522	32
454	13	491	35
373	1	415	22
390	51	435	75
-1	148	108	179
85	32	123	54
12	283	37	323
44	283	68	325
78	279	106	319
167	275	189	317
180	273	207	320
389	266	412	308
407	267	430	304
354	267	380	312
419	308	463	329
417	329	462	351
417	346	461	362
415	378	458	398
408	405	451	429
408	440	447	465
396	459	445	481
394	546	432	569
386	581	427	604
382	616	424	636
378	647	420	669
149	276	174	321
244	341	271	391
174	354	200	393
161	356	180	394
126	349	151	386
53	353	82	398
66	414	103	436
222	411	245	451
189	420	214	461
157	428	182	469
213	346	236	391
93	443	117	489
72	449	97	488
105	433	134	474
10	465	49	489
14	498	58	522
23	517	61	539
29	531	67	553
125	511	152	552
163	498	188	542
183	492	206	535
209	488	233	530
228	483	248	524
261	474	289	515
279	467	301	510
296	469	318	504
329	464	351	500
311	463	334	503
115	279	143	318
94	354	118	394
34	570	75	593
122	558	149	596
171	549	196	585
309	507	330	546
143	551	165	587
340	576	365	616
307	584	331	621
290	589	313	628
271	592	293	633
254	599	277	636
234	602	260	641
131	628	154	664
111	634	134	675
95	641	119	681
293	619	336	644
293	640	335	663
259	688	284	730
231	694	254	738
195	702	220	739
329	667	351	708
827	314	855	351
