659	195	738	273
887	597	980	643
915	644	1003	681
921	666	1016	720
938	711	1022	753
446	63	536	124
469	110	546	166
481	137	603	213
503	185	610	257
536	284	622	352
548	317	641	388
571	360	670	434
581	414	684	478
642	575	760	656
680	683	775	740
317	155	436	228
355	204	443	270
375	244	465	299
381	289	478	356
390	330	503	404
423	423	530	492
474	466	543	523
448	512	574	583
474	541	580	618
506	598	597	662
512	644	614	711
56	47	162	120
81	84	187	150
98	136	192	197
110	175	217	243
124	227	230	295
140	250	252	328
155	320	240	378
172	353	274	423
185	395	297	469
217	489	323	554
255	582	358	652
275	618	372	691
285	672	388	739
27	321	105	381
11	372	113	433
24	398	134	481
30	462	150	543
75	553	181	628
65	586	191	669
