867	270	961	302
478	466	576	501
136	338	183	443
238	572	331	623
534	166	577	196
629	140	676	181
702	224	743	258
869	309	918	331
968	316	1011	338
564	205	607	233
224	327	251	370
250	189	290	224
393	18	435	45
620	175	656	209
585	494	630	516
505	504	547	524
431	467	472	489
486	559	527	592
196	619	232	654
152	597	182	639
196	520	221	563
165	507	193	548
179	320	219	350
85	81	120	117
136	505	160	540
128	471	159	504
81	302	124	329
112	178	175	258
143	98	174	133
121	106	151	143
93	136	114	173
260	7	294	37
221	25	260	55
236	41	270	72
247	57	282	84
335	4	372	28
301	13	340	40
349	24	383	43
353	42	392	65
308	30	345	54
311	48	354	74
281	48	310	80
270	25	304	53
85	321	118	353
125	435	157	468
294	611	320	650
326	583	357	609
