15	167	66	340
63	170	115	343
118	177	167	329
170	193	217	369
119	341	167	501
67	339	120	506
23	347	69	484
280	173	312	238
384	189	420	263
506	202	581	246
634	168	724	209
715	212	754	281
918	172	1004	209
825	213	867	286
896	210	938	288
867	208	901	286
921	354	971	461
849	347	900	468
789	344	830	445
747	342	789	434
706	344	749	427
646	398	735	464
762	447	838	508
860	470	930	512
929	525	983	630
855	543	901	637
719	524	767	630
678	523	721	607
640	520	683	626
510	491	571	532
591	338	667	377
457	193	500	275
705	472	785	539
