942	7	1001	82
897	14	966	106
872	60	923	127
827	61	888	140
788	84	856	169
744	105	807	183
942	97	1002	182
871	142	930	223
836	163	897	245
799	179	864	268
749	202	828	295
440	11	532	52
450	52	527	99
323	83	395	175
291	115	356	193
253	134	320	222
491	122	575	178
504	166	592	224
540	198	617	277
571	245	635	322
959	326	1024	416
920	339	993	432
887	368	950	450
848	383	919	471
812	408	875	488
925	442	1004	507
794	498	868	561
770	418	833	501
731	439	799	527
696	466	760	547
651	473	720	557
620	503	690	588
590	524	657	607
551	545	619	627
509	562	580	641
475	583	542	666
437	595	505	678
399	617	469	705
366	637	427	721
322	653	386	732
292	675	352	761
261	698	319	768
657	678	745	747
578	719	659	768
877	614	969	679
914	655	997	711
922	686	1010	747
531	367	574	461
490	400	535	485
429	430	479	522
381	445	425	532
338	471	384	557
290	490	340	581
246	513	294	602
202	532	251	621
22	454	109	522
4	612	88	681
