840	20	925	74
854	98	939	151
871	184	950	237
935	412	1021	468
752	96	806	189
638	71	721	126
555	93	635	143
571	131	655	190
499	158	550	242
598	216	675	261
364	139	454	194
382	184	455	234
312	204	386	256
603	250	683	304
687	267	768	321
603	291	688	348
720	349	801	408
465	325	547	383
343	323	409	373
747	465	832	524
756	507	840	561
116	206	195	263
117	250	195	302
126	285	212	345
138	324	224	385
164	398	252	464
206	567	290	627
227	647	311	701
237	690	319	743
351	401	435	455
440	377	521	432
363	444	439	497
389	518	467	576
400	557	478	612
409	598	485	654
422	637	501	690
419	679	502	733
432	724	515	768
556	474	632	536
507	615	585	669
516	654	591	711
527	693	607	752
723	723	810	768
817	713	887	762
698	654	789	711
687	607	773	667
770	550	843	604
480	541	544	589
