841	202	882	333
806	213	844	340
768	213	810	346
697	218	741	352
657	212	705	355
591	233	642	361
514	224	559	369
489	250	528	373
450	237	492	377
341	257	382	394
309	262	349	395
263	257	312	393
228	272	272	395
198	285	233	403
174	303	205	392
839	364	872	443
811	361	849	495
778	361	820	490
745	373	785	467
721	371	758	492
657	387	705	493
627	380	665	468
570	387	610	498
364	411	403	521
246	416	286	543
187	427	223	536
776	644	808	731
747	654	782	732
711	618	757	735
685	651	718	738
663	650	697	738
626	617	665	745
594	616	630	749
563	623	602	751
539	670	574	753
