510	0	564	97
445	8	514	117
155	84	366	197
647	143	765	201
477	134	601	210
527	176	616	233
668	189	816	262
532	278	636	337
696	281	823	349
543	320	652	392
703	328	841	402
555	382	665	434
578	430	674	488
717	391	822	446
757	541	878	598
601	582	716	639
771	591	902	663
599	633	729	686
609	675	741	739
78	273	223	341
243	191	385	255
255	243	353	302
142	378	237	441
263	301	365	355
277	341	401	402
291	404	372	457
300	443	417	507
162	534	278	591
152	579	284	652
337	601	468	663
352	650	475	707
361	698	504	760
155	675	297	752
207	639	301	689
